Generation,Avg. fitness,Best fitness,Peak fitness,Hp contacts,Overlaps,Mutation rate
550,8.099336157088471,28.0,31.0,28,0,2709
551,8.38928317330054,28.0,31.0,28,0,2707
552,8.2123309289165,28.0,31.0,28,0,2705
553,8.227260305484554,28.0,31.0,28,0,2739
554,8.028583967459033,28.0,31.0,28,0,2770
555,8.19486259353888,29.0,31.0,29,0,2760
556,7.982725911803283,29.0,31.0,29,0,2793
557,7.778990947023453,30.0,31.0,30,0,2829
558,7.700698187892443,29.0,31.0,29,0,2801
559,7.441132118576047,29.0,31.0,29,0,2811
560,7.809652192534614,29.0,31.0,29,0,2788
561,7.99905480820465,30.0,31.0,30,0,2744
562,8.221402112415763,29.0,31.0,29,0,2735
563,8.044507329362995,29.0,31.0,29,0,2743
564,7.576499041153014,29.0,31.0,29,0,2749
565,7.935335413327828,29.0,31.0,29,0,2749
566,8.166439231523857,29.0,31.0,29,0,2730
567,8.495738859157054,29.0,31.0,29,0,2709
568,7.823616964379804,29.0,31.0,29,0,2706
569,7.932551206216364,29.0,31.0,29,0,2698
570,8.389473928514013,29.0,31.0,29,0,2663
571,8.435986816993951,29.0,31.0,29,0,2688
572,8.323517126201725,29.0,31.0,29,0,2721
573,8.359031161846385,29.0,31.0,29,0,2715
574,8.432391554441931,29.0,31.0,29,0,2678
575,8.491347448137349,29.0,31.0,29,0,2663
576,8.212842645421546,30.0,31.0,30,0,2657
577,8.268555932339648,30.0,31.0,30,0,2641
578,8.508259277255593,30.0,31.0,30,0,2628
579,8.318130289781816,29.0,31.0,29,0,2612
580,8.732499071734363,29.0,31.0,29,0,2602
581,8.559911916117967,30.0,31.0,30,0,2613
582,8.461461697974238,29.0,31.0,29,0,2657
583,8.54625236914744,29.0,31.0,29,0,2665
584,8.624079561368596,30.0,31.0,30,0,2641
585,8.917177339708914,30.0,31.0,30,0,2639
586,8.856602361408305,29.0,31.0,29,0,2636
587,8.071003465142008,29.0,31.0,29,0,2671
588,8.06268884339193,29.0,31.0,29,0,2664
589,8.179320153641083,30.0,31.0,30,0,2664
590,8.611457255747865,30.0,31.0,30,0,2648
591,8.576841377114231,30.0,31.0,30,0,2663
592,8.464218747316874,30.0,31.0,30,0,2683
593,7.9917223317312525,30.0,31.0,30,0,2722
594,8.182167400547675,28.0,31.0,28,0,2715
595,8.299857886002796,28.0,31.0,28,0,2696
596,8.316803693816354,28.0,31.0,28,0,2679
597,8.432030092780533,28.0,31.0,28,0,2666
598,8.4557041720049,29.0,31.0,29,0,2672
599,8.589606239005429,29.0,31.0,29,0,2649
600,8.561703834091945,29.0,31.0,29,0,2660
601,8.386235890361204,29.0,31.0,29,0,2702
602,8.368399456244928,30.0,31.0,30,0,2722
603,8.453124845399008,30.0,31.0,30,0,2768
604,8.05215862122081,30.0,31.0,30,0,2790
605,7.745965318611466,30.0,31.0,30,0,2840
606,7.990358834682385,30.0,31.0,30,0,2798
607,7.932852107782039,30.0,31.0,30,0,2813
608,7.933597716165679,30.0,31.0,30,0,2809
609,7.873861106409248,30.0,31.0,30,0,2823
610,8.10846588881124,29.0,31.0,29,0,2787
611,7.7215184831772286,28.0,31.0,28,0,2785
612,7.772403614891979,28.0,31.0,28,0,2783
613,8.030259379131744,28.0,31.0,28,0,2754
614,7.778744584114243,28.0,31.0,28,0,2740
615,8.138147234372031,29.0,31.0,29,0,2697
616,8.2171130888626,28.0,31.0,28,0,2664
617,8.276136880053029,28.0,31.0,28,0,2635
618,8.416545108171231,28.0,31.0,28,0,2645
619,8.294405962317692,29.0,31.0,29,0,2682
620,7.740961239738264,28.0,31.0,28,0,2704
621,8.217785234919184,28.0,31.0,28,0,2666
622,8.304505126150142,28.0,31.0,28,0,2648
623,8.234364998534515,27.0,31.0,27,0,2661
624,8.548800849413917,27.0,31.0,27,0,2658
625,8.35248118569172,28.0,31.0,28,0,2657
626,8.33401264402743,29.0,31.0,29,0,2656
627,8.387325810213792,27.0,31.0,27,0,2615
628,8.361239661325108,29.0,31.0,29,0,2606
629,8.279273763450984,29.0,31.0,29,0,2599
630,8.322632337571953,28.0,31.0,28,0,2594
631,8.345168166912744,30.0,31.0,30,0,2584
632,8.93386048826795,30.0,31.0,30,0,2560
633,8.664029196707395,30.0,31.0,30,0,2559
634,8.720631374401345,30.0,31.0,30,0,2560
635,8.406622199535489,30.0,31.0,30,0,2567
636,8.436196635979094,30.0,31.0,30,0,2560
637,8.32062585350183,30.0,31.0,30,0,2540
638,8.374429165806449,29.0,31.0,29,0,2570
639,8.606279540971878,28.0,31.0,28,0,2650
640,8.051068283100694,28.0,31.0,28,0,2675
641,8.345931882987188,28.0,31.0,28,0,2633
642,8.046138939681045,28.0,31.0,28,0,2650
643,8.457374006316376,29.0,31.0,29,0,2628
644,8.383886314642787,29.0,31.0,29,0,2682
645,8.10343373028118,29.0,31.0,29,0,2676
646,8.769374180504801,29.0,31.0,29,0,2670
647,8.448973297115863,29.0,31.0,29,0,2693
648,8.116598488826428,29.0,31.0,29,0,2695
649,8.403243040760223,29.0,31.0,29,0,2681
650,8.401999558371184,29.0,31.0,29,0,2687
651,8.274729583219894,30.0,31.0,30,0,2697
652,8.28121593219957,29.0,31.0,29,0,2720
653,7.98861811792059,29.0,31.0,29,0,2723
654,8.032777678883395,30.0,31.0,30,0,2746
655,8.22119625341997,29.0,31.0,29,0,2744
656,8.203974658382695,30.0,31.0,30,0,2774
657,7.89861511628432,29.0,31.0,29,0,2785
658,7.8920490480595955,29.0,31.0,29,0,2791
659,7.884103308748568,30.0,31.0,30,0,2811
660,8.169135057262897,30.0,31.0,30,0,2794
661,7.752490761002827,30.0,31.0,30,0,2824
662,7.9061584623286985,30.0,31.0,30,0,2852
663,8.337485248712456,30.0,31.0,30,0,2845
664,8.351404628617065,30.0,31.0,30,0,2858
665,8.048349923655966,30.0,31.0,30,0,2858
666,7.749526440140837,29.0,31.0,29,0,2856
667,7.68760511549951,29.0,31.0,29,0,2855
668,7.725518190132993,28.0,31.0,28,0,2827
669,7.85616130896026,30.0,31.0,30,0,2781
670,8.175377548809006,28.0,31.0,28,0,2774
671,7.869854791971978,28.0,31.0,28,0,2757
672,7.743008161775844,29.0,31.0,29,0,2768
673,8.004338485686688,29.0,31.0,29,0,2742
674,8.139644442764743,29.0,31.0,29,0,2743
675,8.26226029896596,29.0,31.0,29,0,2755
676,8.128857458205745,30.0,31.0,30,0,2773
677,8.473813613431817,30.0,31.0,30,0,2798
678,8.374537043144866,30.0,31.0,30,0,2826
679,8.210945465203618,30.0,31.0,30,0,2853
680,7.976028709080407,30.0,31.0,30,0,2848
681,7.985480575019757,30.0,31.0,30,0,2861
682,8.033702367370859,30.0,31.0,30,0,2855
683,7.59959178541986,30.0,31.0,30,0,2849
684,7.910871626303521,30.0,31.0,30,0,2820
685,7.8723315054696,30.0,31.0,30,0,2804
686,8.21711171116957,30.0,31.0,30,0,2797
687,8.184316889287008,30.0,31.0,30,0,2786
688,7.9775550756333145,30.0,31.0,30,0,2783
689,7.909835866689176,30.0,31.0,30,0,2780
690,8.201059631465204,28.0,31.0,28,0,2774
691,7.9967052511246015,27.0,31.0,27,0,2785
692,7.958074922434225,29.0,31.0,29,0,2760
693,7.8717430945778375,27.0,31.0,27,0,2755
694,7.960225353242704,28.0,31.0,28,0,2740
695,8.077970057983014,29.0,31.0,29,0,2722
696,8.145992428874063,28.0,31.0,28,0,2711
697,8.108631668928668,28.0,31.0,28,0,2723
698,7.6795671316548155,29.0,31.0,29,0,2737
699,7.752918389061303,29.0,31.0,29,0,2774
700,7.945769772261622,28.0,31.0,28,0,2763
701,7.86905734140271,27.0,31.0,27,0,2744
702,7.6115077565829905,30.0,31.0,30,0,2755
703,7.781442420125024,27.0,31.0,27,0,2793
704,7.883480184290547,27.0,31.0,27,0,2785
705,7.866337984880533,27.0,31.0,27,0,2784
706,7.985043509942578,27.0,31.0,27,0,2744
707,7.968355775599809,28.0,31.0,28,0,2756
708,8.021928968091288,28.0,31.0,28,0,2746
709,8.092806733562586,29.0,31.0,29,0,2724
710,8.260264734067585,28.0,31.0,28,0,2720
711,8.390105690493229,27.0,31.0,27,0,2740
712,7.9037411546381104,28.0,31.0,28,0,2770
713,7.94733580652579,28.0,31.0,28,0,2747
714,8.342613175409124,28.0,31.0,28,0,2726
715,8.504247083244513,28.0,31.0,28,0,2740
716,8.39288903612702,29.0,31.0,29,0,2715
717,8.273642007222044,29.0,31.0,29,0,2712
718,8.056508354749923,29.0,31.0,29,0,2696
719,8.28242185123789,29.0,31.0,29,0,2718
720,8.378372055778293,29.0,31.0,29,0,2692
721,8.6039570639895,29.0,31.0,29,0,2680
722,8.750875492897288,29.0,31.0,29,0,2719
723,8.12498068164837,29.0,31.0,29,0,2736
724,8.019356893147707,29.0,31.0,29,0,2783
725,8.485325497258296,28.0,31.0,28,0,2755
726,8.415534297118628,28.0,31.0,28,0,2730
727,8.428344184513035,28.0,31.0,28,0,2720
728,8.354242352299492,29.0,31.0,29,0,2752
729,8.451066626265181,27.0,31.0,27,0,2785
730,8.322033077722683,28.0,31.0,28,0,2775
731,8.393950683708804,28.0,31.0,28,0,2772
732,8.443215975101229,29.0,31.0,29,0,2757
733,8.209917024013517,28.0,31.0,28,0,2763
734,8.02750836628454,28.0,31.0,28,0,2757
735,8.342369265005619,28.0,31.0,28,0,2739
736,7.873817290038656,27.0,31.0,27,0,2737
737,7.955845166341987,27.0,31.0,27,0,2768
738,7.992057136783006,29.0,31.0,29,0,2750
739,8.576786406522094,28.0,31.0,28,0,2766
740,8.528544856390313,28.0,31.0,28,0,2740
741,8.83109004092972,30.0,31.0,30,0,2745
742,8.162143652241438,28.0,31.0,28,0,2743
743,8.34263354990406,27.0,31.0,27,0,2727
744,8.422173134390677,27.0,31.0,27,0,2716
745,8.303073777686668,27.0,31.0,27,0,2699
746,8.600207602181715,28.0,31.0,28,0,2668
747,8.620832867890767,28.0,31.0,28,0,2665
748,8.327067345903508,28.0,31.0,28,0,2660
749,9.093497571114813,31.0,31.0,31,0,2635
750,9.067446805182849,31.0,31.0,31,0,2594
751,9.071436908731348,31.0,31.0,31,0,2584
752,8.90340907441825,31.0,31.0,31,0,2606
753,9.014439005619051,31.0,31.0,31,0,2592
754,8.646315275451645,31.0,31.0,31,0,2591
755,8.97063600156752,31.0,31.0,31,0,2613
756,9.066020133675613,31.0,31.0,31,0,2597
757,8.598428856033255,31.0,31.0,31,0,2608
758,9.294575515722489,31.0,31.0,31,0,2640
759,8.765358271042436,31.0,31.0,31,0,2698
760,8.59569598261739,31.0,31.0,31,0,2738
761,8.389150513044756,31.0,31.0,31,0,2770
762,8.45220385425547,30.0,31.0,30,0,2755
763,9.015963998686042,30.0,31.0,30,0,2721
764,8.640051311866003,30.0,31.0,30,0,2740
765,8.25968052924947,31.0,31.0,31,0,2799
766,8.233193153615348,29.0,31.0,29,0,2788
767,8.191429360939832,31.0,31.0,31,0,2794
768,8.411673781751904,31.0,31.0,31,0,2807
769,7.900475841501756,31.0,31.0,31,0,2820
770,8.00453534765496,31.0,31.0,31,0,2846
771,8.082494077305633,31.0,31.0,31,0,2841
772,7.6714634076791395,29.0,31.0,29,0,2848
773,7.989521726877351,31.0,31.0,31,0,2838
774,8.08041325451247,31.0,31.0,31,0,2802
775,7.865984654703873,30.0,31.0,30,0,2785
776,7.8989262552499415,30.0,31.0,30,0,2732
777,8.30697017028041,27.0,31.0,27,0,2741
778,7.925147868857753,27.0,31.0,27,0,2734
779,7.664465718306183,28.0,31.0,28,0,2731
780,8.109146585837784,28.0,31.0,28,0,2706
781,8.325514790392997,28.0,31.0,28,0,2671
782,8.217902782072215,27.0,31.0,27,0,2651
783,8.11506659188502,27.0,31.0,27,0,2661
784,8.310690847327006,28.0,31.0,28,0,2670
785,8.743785036393533,28.0,31.0,28,0,2655
786,8.810802214028865,29.0,31.0,29,0,2655
787,8.726007746317391,30.0,31.0,30,0,2672
788,8.54426881811781,28.0,31.0,28,0,2681
789,8.368655135380646,28.0,31.0,28,0,2707
790,8.266535400263793,28.0,31.0,28,0,2674
791,8.47906352112492,28.0,31.0,28,0,2688
792,8.354402334155287,28.0,31.0,28,0,2696
793,8.286641733791232,28.0,31.0,28,0,2689
794,8.127379109168517,28.0,31.0,28,0,2686
795,8.20899756038742,28.0,31.0,28,0,2673
796,8.484321988165329,30.0,31.0,30,0,2651
797,8.29700228364208,28.0,31.0,28,0,2632
798,8.443349848974256,27.0,31.0,27,0,2616
799,8.212897632544452,27.0,31.0,27,0,2623
800,8.729040786072703,27.0,31.0,27,0,2598
801,8.357753761928395,28.0,31.0,28,0,2569
802,8.242372566399503,28.0,31.0,28,0,2547
803,8.430607920666926,28.0,31.0,28,0,2524
804,8.552327377995395,31.0,31.0,31,0,2509
805,8.391891035681168,31.0,31.0,31,0,2494
806,8.619402324581102,30.0,31.0,30,0,2500
807,8.624816759349905,30.0,31.0,30,0,2497
808,8.982771118173227,30.0,31.0,30,0,2487
809,8.639360952148406,30.0,31.0,30,0,2502
810,8.428940360260846,29.0,31.0,29,0,2512
811,8.809550595663103,29.0,31.0,29,0,2545
812,8.80498839408839,29.0,31.0,29,0,2548
813,8.383035238598257,29.0,31.0,29,0,2561
814,8.052954107701023,30.0,31.0,30,0,2579
815,8.088815648546591,30.0,31.0,30,0,2570
816,8.076023934612326,28.0,31.0,28,0,2532
817,8.009580360139596,30.0,31.0,30,0,2552
818,8.381198762435638,28.0,31.0,28,0,2532
819,8.312671759488675,28.0,31.0,28,0,2550
820,8.472905842100426,28.0,31.0,28,0,2581
821,8.46482887407046,28.0,31.0,28,0,2611
822,8.464596970703994,30.0,31.0,30,0,2589
823,8.529204232453278,30.0,31.0,30,0,2597
824,8.695460414366977,30.0,31.0,30,0,2605
825,8.59234460132108,30.0,31.0,30,0,2625
826,8.478517372731321,30.0,31.0,30,0,2657
827,8.88003199149858,28.0,31.0,28,0,2694
828,8.29763829750686,27.0,31.0,27,0,2696
829,8.41077186707764,27.0,31.0,27,0,2724
830,8.41454555236586,27.0,31.0,27,0,2716
831,8.045671584512295,27.0,31.0,27,0,2732
832,8.205433669671647,27.0,31.0,27,0,2714
833,8.317729404414065,27.0,31.0,27,0,2714
834,8.370223792637189,27.0,31.0,27,0,2756
835,8.242779805842574,28.0,31.0,28,0,2756
836,7.826504817825979,28.0,31.0,28,0,2776
837,8.210313185467413,27.0,31.0,27,0,2775
838,8.22952530889929,27.0,31.0,27,0,2735
839,8.173810222091298,27.0,31.0,27,0,2731
840,8.125205301517342,27.0,31.0,27,0,2730
841,8.28503384061913,27.0,31.0,27,0,2715
842,8.534535750427732,27.0,31.0,27,0,2698
843,8.194344088391889,28.0,31.0,28,0,2706
844,8.723204297493332,28.0,31.0,28,0,2700
845,8.4666312246227,29.0,31.0,29,0,2676
846,8.345446050901026,29.0,31.0,29,0,2692
847,8.407555912146226,29.0,31.0,29,0,2697
848,8.44033429206401,31.0,31.0,31,0,2693
849,8.624534489979236,31.0,31.0,31,0,2714
850,8.702887385861379,27.0,31.0,27,0,2725
851,8.620069420938867,27.0,31.0,27,0,2743
852,8.438891138169579,27.0,31.0,27,0,2734
853,8.533727719660392,30.0,31.0,30,0,2724
854,8.331759446122524,28.0,31.0,28,0,2727
855,8.707383128278503,29.0,31.0,29,0,2710
856,8.820887458305975,27.0,31.0,27,0,2698
857,8.443468366076221,28.0,31.0,28,0,2705
858,8.510711019447438,29.0,31.0,29,0,2692
859,8.397142469352445,28.0,31.0,28,0,2663
860,8.57761216511697,30.0,31.0,30,0,2659
861,9.027155339509168,28.0,31.0,28,0,2655
862,8.790885308349223,29.0,31.0,29,0,2687
863,8.348631207779366,29.0,31.0,29,0,2693
864,8.481333587152525,29.0,31.0,29,0,2690
865,8.118981952898235,30.0,31.0,30,0,2711
866,8.192347989674655,30.0,31.0,30,0,2699
867,8.6628239154361,30.0,31.0,30,0,2729
868,8.500919237237923,30.0,31.0,30,0,2768
869,8.28394041516407,30.0,31.0,30,0,2793
870,8.31401157273598,30.0,31.0,30,0,2816
871,8.232379178976343,29.0,31.0,29,0,2819
872,8.088164251350857,29.0,31.0,29,0,2808
873,8.005959128651881,29.0,31.0,29,0,2812
874,8.055055785264711,30.0,31.0,30,0,2811
875,8.453111633318455,30.0,31.0,30,0,2816
876,8.143586792360534,30.0,31.0,30,0,2792
877,8.204380811959576,29.0,31.0,29,0,2812
878,8.032163265607696,30.0,31.0,30,0,2802
879,8.116479061489192,29.0,31.0,29,0,2815
880,8.125234061161239,28.0,31.0,28,0,2823
881,8.182038883142418,28.0,31.0,28,0,2815
882,8.079499174349397,29.0,31.0,29,0,2808
883,7.961488167110136,27.0,31.0,27,0,2762
884,8.019952310388117,27.0,31.0,27,0,2746
885,8.033091804482211,27.0,31.0,27,0,2733
886,8.295518849997874,27.0,31.0,27,0,2711
887,8.254326413942362,29.0,31.0,29,0,2729
888,8.382981235044571,29.0,31.0,29,0,2701
889,8.499239018170277,27.0,31.0,27,0,2689
890,8.488201057931958,27.0,31.0,27,0,2679
891,8.740328096873421,29.0,31.0,29,0,2688
892,8.500194078546585,29.0,31.0,29,0,2715
893,8.138602698691162,27.0,31.0,27,0,2703
894,8.074960772827433,27.0,31.0,27,0,2716
895,8.37839015274562,28.0,31.0,28,0,2684
896,8.21332896633759,27.0,31.0,27,0,2701
897,8.09636800067838,29.0,31.0,29,0,2721
898,7.840380614364256,29.0,31.0,29,0,2706
899,7.861048527372174,27.0,31.0,27,0,2698
900,8.928882644210397,27.0,31.0,27,0,2684
901,8.443020204211455,28.0,31.0,28,0,2699
902,8.422417678026042,29.0,31.0,29,0,2723
903,8.353510905453158,28.0,31.0,28,0,2740
904,8.47978123529474,28.0,31.0,28,0,2739
905,8.35372231714511,28.0,31.0,28,0,2713
906,8.460798889337232,28.0,31.0,28,0,2705
907,8.635019106288667,28.0,31.0,28,0,2677
908,8.359134951500645,28.0,31.0,28,0,2708
909,8.342917972745623,28.0,31.0,28,0,2723
910,8.34542099162384,28.0,31.0,28,0,2724
911,8.367053809771715,28.0,31.0,28,0,2753
912,8.430515554375088,28.0,31.0,28,0,2778
913,8.441687848628462,29.0,31.0,29,0,2795
914,8.166460749063873,29.0,31.0,29,0,2811
915,7.8374486972402,29.0,31.0,29,0,2798
916,7.8431308765100916,29.0,31.0,29,0,2773
917,7.914986149945369,28.0,31.0,28,0,2741
918,8.191534219223641,29.0,31.0,29,0,2751
919,8.084200990128899,29.0,31.0,29,0,2768
920,8.274196139696688,28.0,31.0,28,0,2741
921,8.171302971992151,28.0,31.0,28,0,2760
922,8.077282536611028,28.0,31.0,28,0,2782
923,8.36686173389981,28.0,31.0,28,0,2754
924,8.178926675602568,28.0,31.0,28,0,2755
925,8.200945422968745,28.0,31.0,28,0,2733
926,8.446113324105239,28.0,31.0,28,0,2699
927,8.367749885795817,28.0,31.0,28,0,2704
928,8.62198988494089,29.0,31.0,29,0,2708
929,8.277262876068171,30.0,31.0,30,0,2729
930,8.192323398921973,28.0,31.0,28,0,2716
931,8.282832896636792,28.0,31.0,28,0,2710
932,7.875609665764808,28.0,31.0,28,0,2700
933,8.101076528643574,30.0,31.0,30,0,2652
934,8.499322907216959,28.0,31.0,28,0,2680
935,8.059256981916086,27.0,31.0,27,0,2711
936,8.187621864705225,27.0,31.0,27,0,2755
937,8.042419299899285,30.0,31.0,30,0,2750
938,7.435978187102685,27.0,31.0,27,0,2774
939,7.761530378631556,27.0,31.0,27,0,2785
940,7.967932112824927,27.0,31.0,27,0,2757
941,8.02898619072921,28.0,31.0,28,0,2740
942,7.959975538479541,28.0,31.0,28,0,2750
943,7.80680484459306,28.0,31.0,28,0,2732
944,7.696158226423557,27.0,31.0,27,0,2718
945,7.5679256934268615,27.0,31.0,27,0,2733
946,7.524498196800133,28.0,31.0,28,0,2725
947,7.482673048859425,28.0,31.0,28,0,2741
948,7.911920552242149,28.0,31.0,28,0,2694
949,8.206560760098437,28.0,31.0,28,0,2664
950,8.222584815447794,28.0,31.0,28,0,2674
951,7.893409568882937,28.0,31.0,28,0,2693
952,7.977662918617114,28.0,31.0,28,0,2682
953,8.264326577958798,28.0,31.0,28,0,2688
954,8.359221515165736,27.0,31.0,27,0,2692
955,8.406072777318556,30.0,31.0,30,0,2682
956,8.030882510055118,30.0,31.0,30,0,2706
957,8.217657703902878,30.0,31.0,30,0,2704
958,8.401365567164168,30.0,31.0,30,0,2687
959,8.057440614497205,30.0,31.0,30,0,2701
960,8.178431525480697,29.0,31.0,29,0,2703
961,8.183879697802025,30.0,31.0,30,0,2703
962,8.501777485974593,29.0,31.0,29,0,2693
963,8.67976048699526,30.0,31.0,30,0,2725
964,8.397601565202743,28.0,31.0,28,0,2737
965,8.421416851536033,28.0,31.0,28,0,2741
966,8.232003322348909,28.0,31.0,28,0,2719
967,8.393995210951077,30.0,31.0,30,0,2715
968,8.298978052969925,30.0,31.0,30,0,2732
969,8.193763098471598,29.0,31.0,29,0,2704
970,8.393038972497864,28.0,31.0,28,0,2724
971,8.30069734332501,28.0,31.0,28,0,2672
972,8.23992876923279,28.0,31.0,28,0,2650
973,8.160064855477536,28.0,31.0,28,0,2642
974,8.226847708756708,28.0,31.0,28,0,2614
975,8.643154369827776,28.0,31.0,28,0,2615
976,8.513385432320549,28.0,31.0,28,0,2634
977,8.477869026238531,28.0,31.0,28,0,2659
978,8.470590015973848,28.0,31.0,28,0,2674
979,8.164316966217681,28.0,31.0,28,0,2663
980,8.09202423859834,28.0,31.0,28,0,2668
981,8.415917195600963,27.0,31.0,27,0,2718
982,8.112123826931407,28.0,31.0,28,0,2748
983,8.138270265309163,28.0,31.0,28,0,2744
984,8.233383716551085,30.0,31.0,30,0,2776
985,8.141552319376261,30.0,31.0,30,0,2754
986,8.261218831748344,29.0,31.0,29,0,2721
987,8.204124234413506,29.0,31.0,29,0,2718
988,8.177141589132962,29.0,31.0,29,0,2701
989,8.435633216611395,30.0,31.0,30,0,2679
990,8.088332087746531,30.0,31.0,30,0,2658
991,8.21752423954917,28.0,31.0,28,0,2650
992,8.411357774836473,28.0,31.0,28,0,2656
993,8.723434006493102,28.0,31.0,28,0,2664
994,8.280157814729007,29.0,31.0,29,0,2667
995,8.171485320833133,29.0,31.0,29,0,2686
996,8.2409125537976,29.0,31.0,29,0,2653
997,8.231821355594974,27.0,31.0,27,0,2649
998,8.22833463576162,28.0,31.0,28,0,2683
999,7.989768553251128,28.0,31.0,28,0,2719
1000,8.117137956066015,30.0,31.0,30,0,2704
1001,7.961124360584612,28.0,31.0,28,0,2694
1002,8.035846171345485,30.0,31.0,30,0,2714
1003,8.06762868050916,30.0,31.0,30,0,2693
1004,7.888963923599133,30.0,31.0,30,0,2726
1005,8.215379207742648,30.0,31.0,30,0,2731
1006,8.11705690771509,30.0,31.0,30,0,2740
1007,7.9494509108505325,30.0,31.0,30,0,2714
1008,7.858544301194891,30.0,31.0,30,0,2738
1009,7.90096252755934,28.0,31.0,28,0,2744
1010,7.758981454600654,28.0,31.0,28,0,2708
1011,7.932873326758165,28.0,31.0,28,0,2720
1012,8.343139223308032,28.0,31.0,28,0,2710
1013,7.967528471288062,29.0,31.0,29,0,2713
1014,8.269935885255968,29.0,31.0,29,0,2719
1015,8.341650175132992,29.0,31.0,29,0,2690
1016,8.328024316321775,29.0,31.0,29,0,2688
1017,7.689879926996746,29.0,31.0,29,0,2702
1018,7.801101806229564,28.0,31.0,28,0,2745
1019,8.161766687417852,28.0,31.0,28,0,2714
1020,7.9978331122439945,28.0,31.0,28,0,2692
1021,8.193928897425598,28.0,31.0,28,0,2718
1022,8.149471711566664,28.0,31.0,28,0,2704
1023,7.8949301906257645,28.0,31.0,28,0,2699
1024,8.373740254671205,30.0,31.0,30,0,2714
1025,8.34290886789413,30.0,31.0,30,0,2711
1026,8.088884637573155,28.0,31.0,28,0,2691
1027,8.178596248995838,30.0,31.0,30,0,2716
1028,8.526637290872072,30.0,31.0,30,0,2730
1029,8.664687255704049,30.0,31.0,30,0,2748
1030,8.102066009382495,28.0,31.0,28,0,2777
1031,8.25655341537334,29.0,31.0,29,0,2747
1032,7.893244291476486,31.0,31.0,31,0,2721
1033,8.277697441413872,30.0,31.0,30,0,2735
1034,8.169192512760866,27.0,31.0,27,0,2742
1035,8.065719699840212,28.0,31.0,28,0,2725
1036,8.005354858598746,28.0,31.0,28,0,2715
1037,7.810920099268926,28.0,31.0,28,0,2693
1038,8.211526074916334,27.0,31.0,27,0,2660
1039,8.208067958876555,27.0,31.0,27,0,2612
1040,8.651312837706763,28.0,31.0,28,0,2586
1041,8.370645833556567,27.0,31.0,27,0,2572
1042,8.058582060307165,28.0,31.0,28,0,2553
1043,8.11981364146502,28.0,31.0,28,0,2556
1044,8.296130146039973,28.0,31.0,28,0,2576
1045,8.228140463914823,28.0,31.0,28,0,2598
1046,7.983345817764743,27.0,31.0,27,0,2616
1047,8.037740118193657,27.0,31.0,27,0,2610
1048,7.99129816994754,29.0,31.0,29,0,2602
1049,8.103256376305412,29.0,31.0,29,0,2616
1050,8.11887284770857,29.0,31.0,29,0,2610
1051,8.58890286845895,29.0,31.0,29,0,2570
1052,8.172307161295628,29.0,31.0,29,0,2550
1053,8.266649854266463,29.0,31.0,29,0,2526
1054,8.767112861590707,29.0,31.0,29,0,2506
1055,9.058350302519287,30.0,31.0,30,0,2531
1056,8.761263958664177,30.0,31.0,30,0,2598
1057,8.44990865805377,30.0,31.0,30,0,2633
1058,8.060611971699151,29.0,31.0,29,0,2716
1059,8.152392412702737,29.0,31.0,29,0,2722
1060,7.84659578906993,29.0,31.0,29,0,2698
1061,8.000784517309722,30.0,31.0,30,0,2676
1062,8.427684264396847,29.0,31.0,29,0,2643
1063,8.866006662503729,29.0,31.0,29,0,2654
1064,8.517893571224683,29.0,31.0,29,0,2703
1065,8.473937283856944,31.0,31.0,31,0,2705
1066,8.28800239848126,29.0,31.0,29,0,2717
1067,8.242091230609265,29.0,31.0,29,0,2724
1068,7.925578124691156,29.0,31.0,29,0,2720
1069,8.348311294866194,29.0,31.0,29,0,2680
1070,8.174635504656756,29.0,31.0,29,0,2650
1071,8.415112772384036,28.0,31.0,28,0,2659
1072,8.171013297965331,28.0,31.0,28,0,2625
1073,8.356009492762059,29.0,31.0,29,0,2634
1074,8.181376136523067,29.0,31.0,29,0,2631
1075,8.27033886204456,29.0,31.0,29,0,2631
1076,8.309759335074936,29.0,31.0,29,0,2616
1077,8.562493958697212,29.0,31.0,29,0,2627
1078,8.378267647001042,29.0,31.0,29,0,2639
1079,8.212296934447872,29.0,31.0,29,0,2658
1080,8.110222656862797,30.0,31.0,30,0,2650
1081,8.154954753815518,30.0,31.0,30,0,2659
1082,8.164603561757303,29.0,31.0,29,0,2657
1083,8.145043869726113,28.0,31.0,28,0,2707
1084,8.229864721646061,29.0,31.0,29,0,2741
1085,8.203756252945656,29.0,31.0,29,0,2772
1086,7.955787549787057,29.0,31.0,29,0,2806
1087,7.65624401645656,29.0,31.0,29,0,2808
1088,7.699664422822144,29.0,31.0,29,0,2813
1089,7.819032292087999,30.0,31.0,30,0,2816
1090,7.90926214104458,29.0,31.0,29,0,2783
1091,8.100030297509733,28.0,31.0,28,0,2776
1092,7.9240828912277825,29.0,31.0,29,0,2784
1093,8.135166535900316,29.0,31.0,29,0,2784
1094,8.349731001252897,28.0,31.0,28,0,2746
1095,8.218696107726547,28.0,31.0,28,0,2753
1096,8.061254272869933,29.0,31.0,29,0,2763
1097,8.391933957569856,28.0,31.0,28,0,2769
1098,8.25263126956424,28.0,31.0,28,0,2787
1099,8.075288076175669,28.0,31.0,28,0,2807
1100,8.052301563219597,28.0,31.0,28,0,2819
1101,7.640284193651293,28.0,31.0,28,0,2829
1102,7.592391576340633,28.0,31.0,28,0,2795
